id,doi,year,venue,title,cited_by,M_material,T_task,E_env,trust_flags,P_physics,depth_tier,duplicate_of,eligibility_concern
SD111,,2024,Case Studies in Construction Materials,Predictive modelling of compressive strength of fly ash and GGBS based geopolymer concrete using machine learning techniques,,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85189751976,
SD113,,2024,Journal of Hazardous Materials,Machine learning-based prediction of heavy metal immobilization rate in the solidification/stabilization of MSWI fly ash by geopolymers,,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85184784947,
SD114,,2025,Journal of Cleaner Production,Sustainable dynamic multi-objective optimization framework of fiber-reinforced geopolymer for soils stabilization based on machine learning and NSGA-II,,stabilized-soil,multi-objective-optimization,none-explicit,none-detected,I(data-driven),DEEP,2-s2.0-105023679436,
SD130,,2025,Hybrid Advances,Sustainable geopolymer concrete evaluation using machine learning and PDP analysis,,mixed/other-AAM,prediction,none-explicit,XAI,I(data-driven),STANDARD,,
SD133,,2026,Journal of Constructional Steel Research,"Compression performance of square concrete-filled steel tube columns with steel-fibre-reinforced geopolymer concrete: Experiment, simulation and machine-learning",,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105038428124,
SD145,,2024,Materials Today Communications,AI-driven design for the compressive strength of ultra-high performance geopolymer concrete (UHPGC): From explainable ensemble models to the GUI,,mixed/other-AAM,prediction,none-explicit,XAI,I(data-driven),STANDARD,2-s2.0-85199388068,
SD148,,2023,Construction and Building Materials,Structural assessment of Basalt FRP reinforced self-compacting geopolymer concrete using ANN modelling,,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85165117999,
SD152,,2025,Construction and Building Materials,Multi-objective optimization of recycled fine aggregate geopolymer-based grouting materials using RSM and BPNN coupled approach,,mixed/other-AAM,multi-objective-optimization,waste-valorization,none-detected,I(data-driven),DEEP,2-s2.0-105022899593,
SD181,,2026,Composites Part A,Ambient-Cured alkaline geopolymer concrete with industrial by-products and micro-binders: Mix optimization and TiPNN-Based strength prediction,,mixed/other-AAM,optimization,waste-valorization,none-detected,I(data-driven),STANDARD,,
SD184,,2023,Construction and Building Materials,"Estimation of strength, rheological parameters, and impact of raw constituents of alkali-activated mortar using machine learning and SHAP",,mixed/other-AAM,prediction,none-explicit,XAI,I(data-driven),STANDARD,2-s2.0-85151409429,
SD201,,2022,Construction and Building Materials,Determination of compressive strength of perlite-containing slag-based geopolymers and its prediction using ANN and regression-based methods,,slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85140472829,
SD205,,2021,Ain Shams Engineering Journal,Sustainable use of fly-ash: Use of GEP and MEP for forecasting the compressive strength geopolymer concrete,,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
SD224,,2026,Next Research,"AI-Assisted optimization of coconut-pith-reinforced fly-ash geopolymer composites: Integrating experimental design, machine learning, and Bayesian optimization",,fly-ash,optimization,none-explicit,none-detected,I(data-driven),STANDARD,,
SD232,,2026,Construction and Building Materials,Parametric insights into carbonate activated GGBS-FA geopolymer concrete incorporating recycled concrete aggregate through hybrid statistical machine learning,,FA-slag;recycled-aggregate,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,2-s2.0-105041155252,
SD236,,2026,Next Materials,ML driven classification and optimization of silica fume-polypropylene fiber induced geopolymer concrete using clustering and regression,,mixed/other-AAM,optimization,none-explicit,none-detected,I(data-driven),STANDARD,,
SD239,,2026,Construction and Building Materials,"Bacillus megaterium-incorporated GGBS geopolymer mortar: Explainable ensemble machine learning, multi-objective optimization, and probabilistic reliability",,slag,multi-objective-optimization,none-explicit,XAI;UQ,I(data-driven),DEEP,2-s2.0-105044605134,
SD248,,2025,Open Ceramics,Machine learning for the optimization of porosity-hygroscopy correlations of porous geopolymers in indoor thermal comfort,,mixed/other-AAM,optimization,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105018209089,
SD255,,2026,Advanced Engineering Informatics,Interpretable AI-driven framework for sustainable modification of dredged sludge: A knowledge-guided approach to industrial waste-geopolymer binders design,,mixed/other-AAM,prediction,waste-valorization,XAI,III-claimed(knowledge-guided),DEEP,2-s2.0-105020572626,
SD257,,2026,Case Studies in Thermal Engineering,Experimental and machine learning-based analysis of encapsulated lauric acid in geopolymer composites for thermal energy storage,,mixed/other-AAM,prediction,durability,none-detected,I(data-driven),STANDARD,,
SD264,,2024,Magazine of Concrete Research,Experimental and machine learning based study of compressive strength of geopolymer concrete,,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
SD266,,2025,Case Studies in Construction Materials,"Production and optimization of affordable artificial geopolymer aggregates containing crumb rubber, plastic waste, and granulated cork",,mixed/other-AAM,optimization,waste-valorization,none-detected,I(data-driven),STANDARD,2-s2.0-105004260401,
SD273,,2024,Case Studies in Construction Materials,Comparative study on the prediction of the unconfined compressive strength of the one-part geopolymer stabilized soil using different hybrid machine learning,,one-part;stabilized-soil,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85199550255,
SD279,,2025,Journal of Materials Research and Technology,Explicit gradient boosting machine for accurate compressive strength prediction of metakaolin-based geopolymer concrete,,metakaolin/clay,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105025718843,
SD283,,2025,Pedosphere,Data-driven model and probabilistic evaluation of heavy metal immobilization in geopolymer-treated municipal solid waste using tabular prior-data fitted network,,mixed/other-AAM,prediction,waste-valorization,UQ,I(data-driven),DEEP,,
SD288,,2025,Journal of Building Engineering,Compressive strength prediction and feature analysis for GGBS-Based geopolymer concrete using optimized XGBoost and SHAP,,slag,prediction,none-explicit,XAI,I(data-driven),STANDARD,,
SD292,,2026,Marine Environmental Research,Sustainability of corrosion-induced degradation of marine engineering structures: bibliometric analysis,,mixed/other-AAM,prediction,durability,none-detected,I(data-driven),STANDARD,,
SD295,,2023,Construction and Building Materials,Effects of binder proportion and curing condition on the mechanical characteristics of volcanic ash- and slag-based geopolymer mortars; machine learning integrated,,slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85164237068,
SD297,,2023,Materials Today Communications,Influence of chemical constituents of binder and activator in predicting compressive strength of fly ash-based geopolymer concrete using firefly-optimized hybrid ensemble,,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85175522591,
SD304,,2024,Journal of Cleaner Production,Influence of treated recycled concrete aggregate and modified mixing approach on the mechanical properties of ternary blend geopolymer concrete: Experiments and ML,,recycled-aggregate,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,2-s2.0-85185324121,
SP8,,2025,Materials Circular Economy,ML Model to Predict the Compressive Strength of Geopolymer Mortar Modified with Palm Oil Fuel Ash,,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
SP19,,2026,Scientific Reports,Evaluate the compressive strength of fiber-reinforced geopolymer concrete incorporating GGBS with machine learning approach,,slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105044047437,
SP20,,2025,Asian Journal of Civil Engineering,Comparative study on the mechanical properties of geopolymer concrete containing GGBS and fly ash using experimental analysis and ANN,,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105005547455,
CR9,10.3390/ma19153347,2026,Materials,Interpretable Machine Learning for One-Part Fly-Ash/Slag Geopolymer Strength Prediction (10.3390/ma19153347),,one-part;FA-slag,prediction,none-explicit,XAI,I(data-driven),STANDARD,,
CR14,,2026,Materia (Rio de Janeiro),Performance prediction of sustainable geopolymer concrete incorporating biochar and nano-cellulose using ML (10.1590/1517-7076-rmat-2025-0692),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
CR20,,2024,Evergreen,Predicting Compressive Strength and Density of Ecuadorian Natural Mordenite-Based Geopolymer Using ML (10.5109/7326955),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85213890304,
CR21,,2026,Scientific Reports,Mechanical and durability performance prediction of geopolymer incorporating ferrosilicon slag and aluminum powder (10.1038/s41598-025-32654-y),,slag,prediction,durability,none-detected,I(data-driven),STANDARD,2-s2.0-105029031811,
CR22,,2024,Transportation Infrastructure Geotechnology,Predictive Modeling of Geopolymer Concrete Properties Incorporating Phosphogypsum and Slag (10.1007/s40515-024-00435-1),,slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85199317809,
CR23,,2026,Rocznik Ochrona Srodowiska,Data-Driven Prediction of CO2 Emissions in Low-Carbon Geopolymer Concrete (10.54740/ros.2026.024),,mixed/other-AAM,prediction,carbon,none-detected,I(data-driven),DEEP,2-s2.0-105041330738,
CR24,,2022,Buildings,Predicting the Geopolymerization Process of Fly-Ash-Based Geopolymer Using ML (10.3390/buildings12111792),,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85141866607,
CR31,,2024,Buildings,Digital Industrial Design Method in Architectural Design by ML Optimization: Towards Sustainable Construction Practices of Geopolymer Concrete (10.3390/buildings14123998),,mixed/other-AAM,optimization,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85213081122,
CR39,,2023,Asian Journal of Civil Engineering,Prediction of CS of geopolymer concrete using random forest machine and deep learning (10.1007/s42107-023-00670-w),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-85153629677,
CR40,,2026,Sustainability,Interpretable Machine Learning for CS Prediction of Fly Ash-Based Geopolymer Concrete (10.3390/su18052227),,fly-ash,prediction,none-explicit,XAI,I(data-driven),STANDARD,2-s2.0-105032671997,
CR45,,2026,Scientific Reports,"Explainable ML based optimization of strength, durability, and carbon efficiency of fly ash-GGBS geopolymer concrete (10.1038/s41598-026-48502-6)",,FA-slag,optimization,durability,XAI,I(data-driven),STANDARD,2-s2.0-105041916976,
CR54,,2026,CMES,ML Prediction of the CS of Nano-Silica-Modified Hybrid Geopolymer Mortar (10.32604/cmes.2026.083537),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105043808411,
CR56,,2025,International Journal of Applied Ceramic Technology,Comparative study of ML algorithms for predicting CS of geopolymer concrete (10.1111/ijac.70065),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105018191445,
CR58,,2026,Materials,Prediction of UCS of One-Part Geopolymer-Stabilized Soil Under Acidic Erosion (10.3390/ma19010209),,one-part;stabilized-soil,prediction,durability,none-detected,I(data-driven),STANDARD,2-s2.0-105027891057,
CR60,,2024,Structural Concrete,Predictive modeling of CS of geopolymer concrete before and after high temperature (10.1002/suco.202400552),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105003402939,
CR62,,2026,Asian Journal of Civil Engineering,Data-driven ensemble ML framework for reliable CS prediction of alkali-activated composites (10.1007/s42107-026-01654-2),,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,2-s2.0-105033400440,
CR63,,2024,Materials,Efficient CS Prediction of Alkali-Activated Waste Materials Using ML (10.3390/ma17133141),,mixed/other-AAM,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,2-s2.0-85198398698,
CR69,,2020,ACI Materials Journal,Design of Alkali-Activated Slag-Fly Ash Concrete Mixtures Using Machine Learning (10.14359/51727019),,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
